MES,NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,REGION_CATEGORIA_PRODUCTO,TICKETS,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_BRUTA,MARGEN_GANANCIA_BRUTA_PORCENTAJE,M3_VENDIDOS
2025-02-01,Atlántico,Agua,Agua con Gas 500mL x 6uds,Atlántico-Agua-Agua con Gas 500mL x 6uds,15,198,9827.76000000,1871303.78160000,1945896.48,74592.69840000,3.833333333300,664355.34,1206948.44160000,64.497728988100,0.594000000000
2025-02-01,Atlántico,Bebida de Té,Té Negro 500mL x 6uds,Atlántico-Bebida de Té-Té Negro 500mL x 6uds,28,326,22143.63000000,6699776.69280000,7218823.38,519046.68720000,7.190184049100,3644869.08,3054907.61280000,45.597155739300,0.978000000000
2025-02-01,Bolívar,Agua,Agua Sin Gas 1L x 1uds,Bolívar-Agua-Agua Sin Gas 1L x 1uds,16,197,3107.61000000,578512.67760000,612199.17,33686.49240000,5.502538071100,233379.99,345132.68760000,59.658621317000,0.197000000000
2025-02-01,Bolívar,Bebida de Té,Té Negro 500mL x 6uds,Bolívar-Bebida de Té-Té Negro 500mL x 6uds,12,143,22143.63000000,3034563.05520000,3166539.09,131976.03480000,4.167832167800,1598822.94,1435740.11520000,47.312910922700,0.429000000000
2025-02-01,Bolívar,Agua,Agua con Gas 5L x 1uds,Bolívar-Agua-Agua con Gas 5L x 1uds,18,213,16246.63000000,3171504.64230000,3460532.19,289027.54770000,8.352112676100,1312584.81,1858919.83230000,58.613183392700,1.065000000000
2025-02-01,Bolívar,Agua,Agua con Gas 500mL x 6uds,Bolívar-Agua-Agua con Gas 500mL x 6uds,9,95,9827.76000000,911917.85040000,933637.20,21719.34960000,2.326315789500,318756.35,593161.50040000,65.045497260500,0.285000000000
2025-02-01,Bolívar,Bebida Energética,Power Up 500mL x 6uds,Bolívar-Bebida Energética-Power Up 500mL x 6uds,6,85,37632.96000000,3037356.20160000,3198801.60,161445.39840000,5.047058823500,1411519.35,1625836.85160000,53.528027129100,0.255000000000
2025-02-01,Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,Bolívar-Jugo-Jugo Manzana 2000mL x 24uds,10,108,246339.06000000,23355406.27860000,26604618.48,3249212.20140000,12.212962963000,13493895.84,9861510.43860000,42.223673272800,5.184000000000
2025-02-01,Bolívar,Bebida de Té,Té Verde 500mL x 12uds,Bolívar-Bebida de Té-Té Verde 500mL x 12uds,15,157,45981.66000000,6715161.62640000,7219120.62,503958.99360000,6.980891719700,3331638.91,3383522.71640000,50.386318373900,0.942000000000
2025-02-01,Bolívar,Jugo,Jugo Lima 2000mL x 12uds,Bolívar-Jugo-Jugo Lima 2000mL x 12uds,17,216,123353.87000000,24948320.20750000,26644435.92,1696115.71250000,6.365740740700,13467891.60,11480428.60750000,46.016840059800,5.184000000000
2025-02-01,Bolívar,Gaseosa,Uva 600mL x 24uds,Bolívar-Gaseosa-Uva 600mL x 24uds,12,154,67469.28000000,9659576.81760000,10390269.12,730692.30240000,7.032467532500,4831790.04,4827786.77760000,49.979278272400,2.217600000000
2025-02-01,Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,Bolívar-Jugo-Jugo Naranja 2000mL x 24uds,10,137,238497.06000000,30041089.67760000,32674097.22,2633007.54240000,8.058394160600,16953854.12,13087235.55760000,43.564450218200,6.576000000000
2025-02-01,Bolívar,Jugo,Jugo Lima 1000mL x 6uds,Bolívar-Jugo-Jugo Lima 1000mL x 6uds,11,143,29671.52000000,3984588.42080000,4243027.36,258438.93920000,6.090909090900,2356213.86,1628374.56080000,40.866819576600,0.858000000000
2025-02-01,Bolívar,Bebida de Té,Té Verde 300mL x 6uds,Bolívar-Bebida de Té-Té Verde 300mL x 6uds,11,137,13491.69000000,1667572.88400000,1848361.53,180788.64600000,9.781021897800,879626.31,787946.57400000,47.251102579100,0.246600000000
2025-02-01,Bolívar,Gaseosa,Cola 600mL x 24uds,Bolívar-Gaseosa-Cola 600mL x 24uds,26,295,65414.03000000,17696457.53590000,19297138.85,1600681.31410000,8.294915254200,9550306.40,8146151.13590000,46.032665686800,4.248000000000
2025-02-01,Bolívar,Agua,Agua Sin Gas 1L x 6uds,Bolívar-Agua-Agua Sin Gas 1L x 6uds,33,369,18472.94484848,6257081.78640000,6815334.36,558252.57360000,8.191125249500,2707840.59,3549241.19640000,56.723586450700,2.214000000000
2025-02-01,Boyacá,Bebida Energética,Power Up 500mL x 6uds,Boyacá-Bebida Energética-Power Up 500mL x 6uds,2,28,37632.96000000,999907.74720000,1053722.88,53815.13280000,5.107142857100,464971.08,534936.66720000,53.498602115800,0.084000000000
2025-02-01,Boyacá,Gaseosa,Cola 600mL x 24uds,Boyacá-Gaseosa-Cola 600mL x 24uds,6,51,65414.03000000,3055489.34130000,3336115.53,280626.18870000,8.411764705900,1651069.92,1404419.42130000,45.963813465700,0.734400000000
2025-02-01,Boyacá,Bebida de Té,Té Negro 500mL x 6uds,Boyacá-Bebida de Té-Té Negro 500mL x 6uds,2,44,22143.63000000,916746.28200000,974319.72,57573.43800000,5.909090909100,491945.52,424800.76200000,46.337876721300,0.132000000000
2025-02-01,Boyacá,Agua,Agua Sin Gas 1L x 6uds,Boyacá-Agua-Agua Sin Gas 1L x 6uds,3,36,18035.06000000,509310.09440000,649262.16,139952.06560000,21.555555555600,252599.40,256710.69440000,50.403614069800,0.216000000000
2025-02-01,Boyacá,Agua,Agua Sin Gas 1L x 1uds,Boyacá-Agua-Agua Sin Gas 1L x 1uds,1,12,3107.61000000,32443.44840000,37291.32,4847.87160000,13.000000000000,14216.04,18227.40840000,56.182093146400,0.012000000000
2025-02-01,Boyacá,Jugo,Jugo Lima 2000mL x 12uds,Boyacá-Jugo-Jugo Lima 2000mL x 12uds,2,29,123353.87000000,3112218.14010000,3577262.23,465044.08990000,13.000000000000,1808189.15,1304028.99010000,41.900308121000,0.696000000000
2025-02-01,Boyacá,Jugo,Jugo Lima 1000mL x 6uds,Boyacá-Jugo-Jugo Lima 1000mL x 6uds,1,17,29671.52000000,504415.84000000,504415.84,0.00000000,0.000000000000,280109.34,224306.50000000,44.468567838800,0.102000000000
2025-02-01,Boyacá,Agua,Agua con Gas 5L x 1uds,Boyacá-Agua-Agua con Gas 5L x 1uds,3,56,16246.63000000,773014.65540000,909811.28,136796.62460000,15.035714285700,345092.72,427921.93540000,55.357544958600,0.280000000000
2025-02-01,Boyacá,Gaseosa,Uva 600mL x 24uds,Boyacá-Gaseosa-Uva 600mL x 24uds,2,31,67469.28000000,1864850.89920000,2091547.68,226696.78080000,10.838709677400,972633.06,892217.83920000,47.843923585700,0.446400000000
2025-02-01,Boyacá,Bebida de Té,Té Verde 300mL x 6uds,Boyacá-Bebida de Té-Té Verde 300mL x 6uds,4,53,13491.69000000,715059.57000000,715059.57,0.00000000,0.000000000000,340293.39,374766.18000000,52.410483786700,0.095400000000
2025-02-01,Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,Cundinamarca-Bebida de Té-Té Negro 500mL x 6uds,33,369,22143.63000000,7353235.21410000,8170999.47,817764.25590000,10.008130081300,4125634.02,3227601.19410000,43.893620972600,1.107000000000
2025-02-01,Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,Cundinamarca-Bebida Energética-Power Up 500mL x 6uds,27,322,37632.96000000,11128066.27200000,12117813.12,989746.84800000,8.167701863400,5347167.42,5780898.85200000,51.948817617500,0.966000000000
2025-02-01,Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,Cundinamarca-Bebida de Té-Té Verde 500mL x 12uds,52,552,45981.66000000,23337531.71640000,25381876.32,2044344.60360000,8.054347826100,11713787.76,11623743.95640000,49.807083703900,3.312000000000
2025-02-01,Cundinamarca,Agua,Agua con Gas 5L x 1uds,Cundinamarca-Agua-Agua con Gas 5L x 1uds,51,670,16246.63000000,9987940.72510000,10885242.10,897301.37490000,8.243283582100,4128787.90,5859152.82510000,58.662270695900,3.350000000000
2025-02-01,Cundinamarca,Gaseosa,Uva 600mL x 24uds,Cundinamarca-Gaseosa-Uva 600mL x 24uds,38,470,67469.28000000,28200134.96160000,31710561.60,3510426.63840000,11.070212766000,14746372.20,13453762.76160000,47.708150262100,6.768000000000
2025-02-01,Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,Cundinamarca-Agua-Agua Sin Gas 1L x 1uds,27,309,3107.61000000,893997.24480000,960251.49,66254.24520000,6.899676375400,366063.03,527934.21480000,59.053226156000,0.309000000000
2025-02-01,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,Cundinamarca-Jugo-Jugo Manzana 2000mL x 24uds,43,477,246339.06000000,110995453.65480000,117503731.62,6508277.96520000,5.538784067100,59598039.96,51397413.69480000,46.305872900600,22.896000000000
2025-02-01,Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,Cundinamarca-Bebida de Té-Té Verde 300mL x 6uds,35,406,13491.69000000,5139389.47170000,5477626.14,338236.66830000,6.174876847300,2606775.78,2532613.69170000,49.278493207100,0.730800000000
2025-02-01,Cundinamarca,Agua,Agua con Gas 500mL x 6uds,Cundinamarca-Agua-Agua con Gas 500mL x 6uds,30,372,9827.76000000,3480501.20400000,3655926.72,175425.51600000,4.798387096800,1248182.76,2232318.44400000,64.137844326400,1.116000000000
2025-02-01,Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,Cundinamarca-Jugo-Jugo Naranja 2000mL x 24uds,37,473,238497.06000000,106667810.08500000,112809109.38,6141299.29500000,5.443974630000,58534109.48,48133700.60500000,45.124860599100,22.704000000000
2025-02-01,Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,Cundinamarca-Jugo-Jugo Lima 1000mL x 6uds,32,476,29671.52000000,13282159.21280000,14123643.52,841484.30720000,5.957983193300,7843061.52,5439097.69280000,40.950402759500,2.856000000000
2025-02-01,Cundinamarca,Gaseosa,Cola 600mL x 24uds,Cundinamarca-Gaseosa-Cola 600mL x 24uds,48,577,65414.03000000,35301989.57010000,37743895.31,2441905.73990000,6.469670710600,18679751.84,16622237.73010000,47.085838312600,8.308800000000
2025-02-01,Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,Cundinamarca-Jugo-Jugo Lima 2000mL x 12uds,65,806,123353.87000000,94588981.05470000,99423219.22,4834238.16530000,4.862282878400,50255188.10,44333792.95470000,46.869933961000,19.344000000000
2025-02-01,Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,Cundinamarca-Agua-Agua Sin Gas 1L x 6uds,108,1344,18456.52416667,23107293.98640000,24817851.15,1710557.16360000,6.892446704000,9858648.27,13248645.71640000,57.335340625300,8.064000000000
2025-02-01,Meta,Jugo,Jugo Lima 1000mL x 6uds,Meta-Jugo-Jugo Lima 1000mL x 6uds,2,32,29671.52000000,949488.64000000,949488.64,0.00000000,0.000000000000,527264.64,422224.00000000,44.468567838800,0.192000000000
2025-02-01,Meta,Agua,Agua con Gas 500mL x 6uds,Meta-Agua-Agua con Gas 500mL x 6uds,1,9,9827.76000000,64568.38320000,88449.84,23881.45680000,27.000000000000,30197.97,34370.41320000,53.231026543700,0.027000000000
2025-02-01,Meta,Bebida Energética,Power Up 500mL x 6uds,Meta-Bebida Energética-Power Up 500mL x 6uds,1,7,37632.96000000,229184.72640000,263430.72,34245.99360000,13.000000000000,116242.77,112941.95640000,49.279879237200,0.021000000000
2025-02-01,Meta,Jugo,Jugo Naranja 2000mL x 24uds,Meta-Jugo-Jugo Naranja 2000mL x 24uds,2,11,238497.06000000,2623467.66000000,2623467.66,0.00000000,0.000000000000,1361258.36,1262209.30000000,48.112249266300,0.528000000000
2025-02-01,Meta,Jugo,Jugo Manzana 2000mL x 24uds,Meta-Jugo-Jugo Manzana 2000mL x 24uds,1,17,246339.06000000,3517721.77680000,4187764.02,670042.24320000,16.000000000000,2124039.16,1393682.61680000,39.618898401600,0.816000000000
2025-02-01,Meta,Gaseosa,Cola 600mL x 24uds,Meta-Gaseosa-Cola 600mL x 24uds,1,9,65414.03000000,512191.85490000,588726.27,76534.41510000,13.000000000000,291365.28,220826.57490000,43.114034865500,0.129600000000
2025-02-01,Meta,Agua,Agua Sin Gas 1L x 6uds,Meta-Agua-Agua Sin Gas 1L x 6uds,13,146,18368.52615385,2514368.30640000,2688752.03,174383.72360000,6.485675200000,1065600.49,1448767.81640000,57.619554490600,0.876000000000
2025-02-01,Meta,Gaseosa,Uva 600mL x 24uds,Meta-Gaseosa-Uva 600mL x 24uds,2,19,67469.28000000,1202977.26240000,1281916.32,78939.05760000,6.157894736800,596129.94,606847.32240000,50.445452409400,0.273600000000
2025-02-01,Meta,Bebida de Té,Té Negro 500mL x 6uds,Meta-Bebida de Té-Té Negro 500mL x 6uds,4,33,22143.63000000,724982.44620000,730739.79,5757.34380000,0.787878787900,368959.14,356023.30620000,49.107851930200,0.099000000000
2025-02-01,Meta,Jugo,Jugo Lima 2000mL x 12uds,Meta-Jugo-Jugo Lima 2000mL x 12uds,2,30,123353.87000000,2805067.00380000,3700616.10,895549.09620000,24.200000000000,1870540.50,934526.50380000,33.315657078200,0.720000000000
2025-02-01,Meta,Agua,Agua Sin Gas 1L x 1uds,Meta-Agua-Agua Sin Gas 1L x 1uds,1,20,3107.61000000,62152.20000000,62152.20,0.00000000,0.000000000000,23693.40,38458.80000000,61.878421037400,0.020000000000
2025-02-01,Meta,Agua,Agua con Gas 5L x 1uds,Meta-Agua-Agua con Gas 5L x 1uds,5,63,16246.63000000,936943.15210000,1023537.69,86594.53790000,8.460317460300,388229.31,548713.84210000,58.564261969400,0.315000000000
2025-02-01,Meta,Bebida de Té,Té Verde 500mL x 12uds,Meta-Bebida de Té-Té Verde 500mL x 12uds,4,23,45981.66000000,973891.55880000,1057578.18,83686.62120000,7.913043478300,488074.49,485817.06880000,49.884103051300,0.138000000000
2025-02-01,Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,Norte de Santander-Bebida de Té-Té Verde 500mL x 12uds,9,90,45981.66000000,3844526.59260000,4138349.40,293822.80740000,7.100000000000,1909856.70,1934669.89260000,50.322708037000,0.540000000000
2025-02-01,Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,Norte de Santander-Bebida de Té-Té Negro 500mL x 6uds,9,104,22143.63000000,2133538.75050000,2302937.52,169398.76950000,7.355769230800,1162780.32,970758.43050000,45.499920274400,0.312000000000
2025-02-01,Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,Norte de Santander-Agua-Agua Sin Gas 1L x 6uds,10,108,18540.81700000,1861558.31970000,2002697.24,141138.92030000,7.047441694200,798433.12,1063125.19970000,57.109422167900,0.648000000000
2025-02-01,Norte de Santander,Gaseosa,Cola 600mL x 24uds,Norte de Santander-Gaseosa-Cola 600mL x 24uds,7,82,65414.03000000,4769991.06760000,5363950.46,593959.39240000,11.073170731700,2654661.44,2115329.62760000,44.346616117800,1.180800000000
2025-02-01,Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,Norte de Santander-Agua-Agua Sin Gas 1L x 1uds,4,29,3107.61000000,90120.69000000,90120.69,0.00000000,0.000000000000,34355.43,55765.26000000,61.878421037400,0.029000000000
2025-02-01,Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,Norte de Santander-Jugo-Jugo Naranja 2000mL x 24uds,5,82,238497.06000000,18316574.20800000,19556758.92,1240184.71200000,6.341463414600,10147562.32,8169011.88800000,44.599016143700,3.936000000000
2025-02-01,Norte de Santander,Agua,Agua con Gas 500mL x 6uds,Norte de Santander-Agua-Agua con Gas 500mL x 6uds,3,41,9827.76000000,395272.50720000,402938.16,7665.65280000,1.902439024400,137568.53,257703.97720000,65.196534670600,0.123000000000
2025-02-01,Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,Norte de Santander-Jugo-Jugo Lima 1000mL x 6uds,3,48,29671.52000000,1284183.38560000,1424232.96,140049.57440000,9.833333333300,790896.96,493286.42560000,38.412459710300,0.288000000000
2025-02-01,Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,Norte de Santander-Bebida Energética-Power Up 500mL x 6uds,4,51,37632.96000000,1855681.25760000,1919280.96,63599.70240000,3.313725490200,846911.61,1008769.64760000,54.361148687000,0.153000000000
2025-02-01,Norte de Santander,Agua,Agua con Gas 5L x 1uds,Norte de Santander-Agua-Agua con Gas 5L x 1uds,5,35,16246.63000000,477163.52310000,568632.05,91468.52690000,16.085714285700,215682.95,261480.57310000,54.798944269900,0.175000000000
2025-02-01,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,Norte de Santander-Jugo-Jugo Manzana 2000mL x 24uds,8,135,246339.06000000,31945249.30080000,33255773.10,1310523.79920000,3.940740740700,16867369.80,15077879.50080000,47.199129231500,6.480000000000
2025-02-01,Norte de Santander,Gaseosa,Uva 600mL x 24uds,Norte de Santander-Gaseosa-Uva 600mL x 24uds,6,68,67469.28000000,4247191.17600000,4587911.04,340719.86400000,7.426470588200,2133517.68,2113673.49600000,49.766384615400,0.979200000000
2025-02-01,Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,Norte de Santander-Jugo-Jugo Lima 2000mL x 12uds,8,83,123353.87000000,8728519.84120000,10238371.21,1509851.36880000,14.746987951800,5175162.05,3553357.79120000,40.709740664500,1.992000000000
2025-02-01,Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,Norte de Santander-Bebida de Té-Té Verde 300mL x 6uds,4,34,13491.69000000,407314.12110000,458717.46,51403.33890000,11.205882352900,218301.42,189012.70110000,46.404652161200,0.061200000000
2025-02-01,Santander,Gaseosa,Cola 600mL x 24uds,Santander-Gaseosa-Cola 600mL x 24uds,15,156,65414.03000000,9110866.09840000,10204588.68,1093722.58160000,10.717948717900,5050331.52,4060534.57840000,44.568041441300,2.246400000000
2025-02-01,Santander,Jugo,Jugo Lima 1000mL x 6uds,Santander-Jugo-Jugo Lima 1000mL x 6uds,9,138,29671.52000000,4005951.91520000,4094669.76,88717.84480000,2.166666666700,2273828.76,1732123.15520000,43.238740550700,0.828000000000
2025-02-01,Santander,Jugo,Jugo Naranja 2000mL x 24uds,Santander-Jugo-Jugo Naranja 2000mL x 24uds,4,55,238497.06000000,11908158.20580000,13117338.30,1209180.09420000,9.218181818200,6806291.80,5101866.40580000,42.843455030000,2.640000000000
2025-02-01,Santander,Bebida de Té,Té Verde 500mL x 12uds,Santander-Bebida de Té-Té Verde 500mL x 12uds,6,56,45981.66000000,2460478.62660000,2574972.96,114494.33340000,4.446428571400,1188355.28,1272123.34660000,51.702271779400,0.336000000000
2025-02-01,Santander,Jugo,Jugo Manzana 2000mL x 24uds,Santander-Jugo-Jugo Manzana 2000mL x 24uds,5,59,246339.06000000,14405908.22880000,14534004.54,128096.31120000,0.881355932200,7371665.32,7034242.90880000,48.828874910800,2.832000000000
2025-02-01,Santander,Agua,Agua con Gas 500mL x 6uds,Santander-Agua-Agua con Gas 500mL x 6uds,3,31,9827.76000000,265054.68720000,304660.56,39605.87280000,13.000000000000,104015.23,161039.45720000,60.757068249300,0.093000000000
2025-02-01,Santander,Jugo,Jugo Lima 2000mL x 12uds,Santander-Jugo-Jugo Lima 2000mL x 12uds,7,93,123353.87000000,10819367.93770000,11471909.91,652541.97230000,5.688172043000,5798675.55,5020692.38770000,46.404673698200,2.232000000000
2025-02-01,Santander,Bebida Energética,Power Up 500mL x 6uds,Santander-Bebida Energética-Power Up 500mL x 6uds,2,22,37632.96000000,725563.46880000,827925.12,102361.65120000,12.363636363600,365334.42,360229.04880000,49.648178869300,0.066000000000
2025-02-01,Santander,Agua,Agua Sin Gas 1L x 6uds,Santander-Agua-Agua Sin Gas 1L x 6uds,19,212,18529.40894737,3712190.29850000,3931086.71,218896.41150000,5.568343505200,1567195.63,2144994.66850000,57.782454454600,1.272000000000
2025-02-01,Santander,Bebida de Té,Té Negro 500mL x 6uds,Santander-Bebida de Té-Té Negro 500mL x 6uds,6,91,22143.63000000,1919409.84840000,2015070.33,95660.48160000,4.747252747300,1017432.78,901977.06840000,46.992416400900,0.273000000000
2025-02-01,Santander,Agua,Agua con Gas 5L x 1uds,Santander-Agua-Agua con Gas 5L x 1uds,10,100,16246.63000000,1493390.22960000,1624663.00,131272.77040000,8.080000000000,616237.00,877153.22960000,58.735701641400,0.500000000000
2025-02-01,Santander,Gaseosa,Uva 600mL x 24uds,Santander-Gaseosa-Uva 600mL x 24uds,10,115,67469.28000000,7012756.96320000,7758967.20,746210.23680000,9.617391304300,3608154.90,3404602.06320000,48.548696055900,1.656000000000
2025-02-01,Santander,Agua,Agua Sin Gas 1L x 1uds,Santander-Agua-Agua Sin Gas 1L x 1uds,7,107,3107.61000000,304203.94290000,332514.27,28310.32710000,8.514018691600,126759.69,177444.25290000,58.330688027400,0.107000000000
2025-02-01,Santander,Bebida de Té,Té Verde 300mL x 6uds,Santander-Bebida de Té-Té Verde 300mL x 6uds,14,127,13491.69000000,1544798.50500000,1713444.63,168646.12500000,9.842519685000,815420.01,729378.49500000,47.215121754700,0.228600000000
2025-02-01,Tolima,Jugo,Jugo Lima 2000mL x 12uds,Tolima-Jugo-Jugo Lima 2000mL x 12uds,9,79,123353.87000000,8743322.30560000,9744955.73,1001633.42440000,10.278481012700,4925756.65,3817565.65560000,43.662643582900,1.896000000000
2025-02-01,Tolima,Jugo,Jugo Naranja 2000mL x 24uds,Tolima-Jugo-Jugo Naranja 2000mL x 24uds,5,47,238497.06000000,9084353.01540000,11209361.82,2125008.80460000,18.957446808500,5816285.72,3268067.29540000,35.974684051400,2.256000000000
2025-02-01,Tolima,Jugo,Jugo Lima 1000mL x 6uds,Tolima-Jugo-Jugo Lima 1000mL x 6uds,4,67,29671.52000000,1629263.16320000,1987991.84,358728.67680000,18.044776119400,1103960.34,525302.82320000,32.241741853900,0.402000000000
2025-02-01,Tolima,Bebida de Té,Té Verde 500mL x 12uds,Tolima-Bebida de Té-Té Verde 500mL x 12uds,4,36,45981.66000000,1449801.73980000,1655339.76,205538.02020000,12.416666666700,763942.68,685859.05980000,47.307093168100,0.216000000000
