REGION_CATEGORIA_PRODUCTO,MES,M3_PRODUCTO,ORIGEN,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO
Santander-Agua-Agua con Gas 500mL x 6uds,2025-11-01 00:00:00.000,1.930163464,FORECAST 1,1.586275275,2.274051684,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-11-01 00:00:00.000,2.19529303,FORECAST 2,1.851404809,2.539181219,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-12-01 00:00:00.000,1.806945135,FORECAST 1,1.463011882,2.150878404,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2025-12-01 00:00:00.000,2.074316194,FORECAST 2,1.730382933,2.418249455,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-01-01 00:00:00.000,1.005929358,FORECAST 1,0.661956103,1.349902621,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-01-01 00:00:00.000,1.519688554,FORECAST 2,1.175715295,1.863661812,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-02-01 00:00:00.000,1.34065763,FORECAST 1,0.9966485067,1.684666641,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-02-01 00:00:00.000,1.579643287,FORECAST 2,1.235634252,1.923652386,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-03-01 00:00:00.000,1.258944325,FORECAST 1,0.914902911,1.602985707,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-03-01 00:00:00.000,1.563686065,FORECAST 2,1.219644651,1.907727447,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-04-01 00:00:00.000,1.476677428,FORECAST 1,1.132606584,1.820748256,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-04-01 00:00:00.000,1.881800304,FORECAST 2,1.537729421,2.225871092,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-05-01 00:00:00.000,1.528457084,FORECAST 1,1.184359205,1.872554931,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 500mL x 6uds,2026-05-01 00:00:00.000,1.943482914,FORECAST 2,1.599385067,2.287580793,Santander,Agua,Agua con Gas 500mL x 6uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-01-01 00:00:00.000,3.74,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-02-01 00:00:00.000,1.89,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-03-01 00:00:00.000,2.225,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-04-01 00:00:00.000,1.915,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-05-01 00:00:00.000,4.775,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-06-01 00:00:00.000,3.96,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-07-01 00:00:00.000,2.665,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-08-01 00:00:00.000,3.98,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-09-01 00:00:00.000,3.525,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-10-01 00:00:00.000,2.915,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-11-01 00:00:00.000,3.785,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2023-12-01 00:00:00.000,2.21,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-01-01 00:00:00.000,1.93,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-02-01 00:00:00.000,2.5,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-03-01 00:00:00.000,4.2,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-04-01 00:00:00.000,4.805,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-05-01 00:00:00.000,1.24,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-06-01 00:00:00.000,2.15,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-07-01 00:00:00.000,4.125,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-08-01 00:00:00.000,3.65,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-09-01 00:00:00.000,3.245,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-10-01 00:00:00.000,3.7,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-11-01 00:00:00.000,4.175,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2024-12-01 00:00:00.000,4.01,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-01-01 00:00:00.000,3.585,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-02-01 00:00:00.000,1.64,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-03-01 00:00:00.000,1.105,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-04-01 00:00:00.000,3.875,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-05-01 00:00:00.000,3.22,ACTUAL,,,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-06-01 00:00:00.000,2.968114853,FORECAST 1,2.734411465,3.201818207,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-06-01 00:00:00.000,2.860957146,FORECAST 2,2.627253959,3.094660701,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-07-01 00:00:00.000,3.058429003,FORECAST 1,2.824725758,3.2921325,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-07-01 00:00:00.000,2.929305077,FORECAST 2,2.69560193,3.163008672,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-08-01 00:00:00.000,3.243999004,FORECAST 1,3.010295763,3.477702505,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-08-01 00:00:00.000,3.113747835,FORECAST 2,2.880044559,3.347451301,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-09-01 00:00:00.000,3.612874269,FORECAST 1,3.379171128,3.84657787,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-09-01 00:00:00.000,3.485657454,FORECAST 2,3.251954241,3.719360983,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-10-01 00:00:00.000,3.375864029,FORECAST 1,3.14216083,3.609567572,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-10-01 00:00:00.000,3.277239323,FORECAST 2,3.043535903,3.510942645,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-11-01 00:00:00.000,3.439614773,FORECAST 1,3.205911224,3.673317966,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-11-01 00:00:00.000,3.344782829,FORECAST 2,3.111079392,3.578486134,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-12-01 00:00:00.000,3.582741737,FORECAST 1,3.349038504,3.816445246,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2025-12-01 00:00:00.000,3.487151146,FORECAST 2,3.253448054,3.720854796,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-01-01 00:00:00.000,3.39178133,FORECAST 1,3.158078114,3.625484856,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-01-01 00:00:00.000,3.351890802,FORECAST 2,3.118187489,3.585594231,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-02-01 00:00:00.000,3.387065411,FORECAST 1,3.153362143,3.620768885,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-02-01 00:00:00.000,3.396358013,FORECAST 2,3.162654906,3.630061648,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-03-01 00:00:00.000,3.274154425,FORECAST 1,3.040451197,3.507857939,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-03-01 00:00:00.000,3.424276829,FORECAST 2,3.190573412,3.657980154,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-04-01 00:00:00.000,3.538499117,FORECAST 1,3.304795743,3.772202485,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-04-01 00:00:00.000,3.492743015,FORECAST 2,3.259039705,3.726446447,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-05-01 00:00:00.000,3.610808372,FORECAST 1,3.377105231,3.844511973,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Agua-Agua con Gas 5L x 1uds,2026-05-01 00:00:00.000,3.455985069,FORECAST 2,3.222281882,3.689688624,Santander,Agua,Agua con Gas 5L x 1uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-01-01 00:00:00.000,1.749,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-02-01 00:00:00.000,1.83,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-03-01 00:00:00.000,1.719,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-04-01 00:00:00.000,1.254,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-05-01 00:00:00.000,1.71,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-06-01 00:00:00.000,1.299,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-07-01 00:00:00.000,1.209,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-08-01 00:00:00.000,1.104,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-09-01 00:00:00.000,0.333,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-10-01 00:00:00.000,1.641,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-11-01 00:00:00.000,0.729,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2023-12-01 00:00:00.000,0.408,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-01-01 00:00:00.000,1.167,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-02-01 00:00:00.000,0.9,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-03-01 00:00:00.000,0.411,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-04-01 00:00:00.000,0.801,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-05-01 00:00:00.000,2.262,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-06-01 00:00:00.000,1.554,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-07-01 00:00:00.000,1.389,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-08-01 00:00:00.000,0.717,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-09-01 00:00:00.000,0.132,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-10-01 00:00:00.000,0.762,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-11-01 00:00:00.000,0.306,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2024-12-01 00:00:00.000,0.375,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-01-01 00:00:00.000,0.837,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-02-01 00:00:00.000,0.942,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-03-01 00:00:00.000,1.485,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-04-01 00:00:00.000,0.786,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-05-01 00:00:00.000,0.738,ACTUAL,,,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-06-01 00:00:00.000,1.147682605,FORECAST 1,0.7256249783,1.570218355,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-06-01 00:00:00.000,1.098843306,FORECAST 2,0.6767856741,1.52137905,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-07-01 00:00:00.000,1.147244062,FORECAST 1,0.7219037475,1.571909784,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-07-01 00:00:00.000,0.9529743943,FORECAST 2,0.5276340288,1.377640065,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-08-01 00:00:00.000,0.6882721865,FORECAST 1,0.2577741711,1.117351536,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-08-01 00:00:00.000,0.4660939721,FORECAST 2,0.03559592372,0.8951732889,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-09-01 00:00:00.000,0.5270887315,FORECAST 1,0.09402085561,0.9551383423,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-09-01 00:00:00.000,0.2794868668,FORECAST 2,-0.1535810391,0.7075364476,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-10-01 00:00:00.000,0.6381893334,FORECAST 1,0.2130702547,1.06885375,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-10-01 00:00:00.000,0.4179199737,FORECAST 2,-0.007199112472,0.8485843827,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-11-01 00:00:00.000,0.5752919209,FORECAST 1,0.1489171071,0.9994894373,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-11-01 00:00:00.000,0.1229972492,FORECAST 2,-0.3033775795,0.5471947507,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-12-01 00:00:00.000,0.4418335228,FORECAST 1,0.01546469469,0.8718136637,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2025-12-01 00:00:00.000,0.02849607515,FORECAST 2,-0.3978727563,0.4584762128,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-01-01 00:00:00.000,1.02250171,FORECAST 1,0.5982667518,1.450641796,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-01-01 00:00:00.000,0.5888410327,FORECAST 2,0.1646060631,1.016981108,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-02-01 00:00:00.000,0.9948926353,FORECAST 1,0.5671557576,1.420582513,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-02-01 00:00:00.000,0.5153442421,FORECAST 2,0.08760735377,0.9410341091,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-03-01 00:00:00.000,0.9510864594,FORECAST 1,0.5260457498,1.372503325,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-03-01 00:00:00.000,0.6629013606,FORECAST 2,0.2378606315,1.084318207,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-04-01 00:00:00.000,0.9256960739,FORECAST 1,0.4998615439,1.354124968,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-04-01 00:00:00.000,0.4606894153,FORECAST 2,0.0348548573,0.8891182815,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-05-01 00:00:00.000,0.7630443918,FORECAST 1,0.3309571123,1.189540265,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Energía Extrema 500mL x 6uds,2026-05-01 00:00:00.000,0.6728414058,FORECAST 2,0.2407541334,1.099337286,Santander,Bebida Energética,Energía Extrema 500mL x 6uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-01-01 00:00:00.000,0.374,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-02-01 00:00:00.000,0.412,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-03-01 00:00:00.000,0.747,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-04-01 00:00:00.000,0.576,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-05-01 00:00:00.000,0.497,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-06-01 00:00:00.000,1.172,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-07-01 00:00:00.000,0.599,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-08-01 00:00:00.000,0.678,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-09-01 00:00:00.000,0.423,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-10-01 00:00:00.000,0.356,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-11-01 00:00:00.000,0.425,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2023-12-01 00:00:00.000,0.314,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-01-01 00:00:00.000,0.363,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-02-01 00:00:00.000,0.292,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-03-01 00:00:00.000,0.602,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-04-01 00:00:00.000,0.44,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-05-01 00:00:00.000,0.348,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-06-01 00:00:00.000,0.193,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-07-01 00:00:00.000,0.197,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-08-01 00:00:00.000,0.375,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-09-01 00:00:00.000,0.163,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-10-01 00:00:00.000,0.075,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-11-01 00:00:00.000,0.067,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2024-12-01 00:00:00.000,0.465,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-01-01 00:00:00.000,0.337,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-02-01 00:00:00.000,0.256,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-03-01 00:00:00.000,0.316,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-04-01 00:00:00.000,0.282,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-05-01 00:00:00.000,0.274,ACTUAL,,,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-06-01 00:00:00.000,0.1861785533,FORECAST 1,0.005803655527,0.3665534689,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-06-01 00:00:00.000,0.1443817498,FORECAST 2,-0.03599314646,0.3247566669,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-07-01 00:00:00.000,0.1787042256,FORECAST 1,-0.0007316840977,0.3581401354,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-07-01 00:00:00.000,0.1369074222,FORECAST 2,-0.04252848608,0.3163433334,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-08-01 00:00:00.000,0.2296990206,FORECAST 1,0.05014995153,0.4092481046,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-08-01 00:00:00.000,0.1879022171,FORECAST 2,0.008353149542,0.3674513026,Santander,Bebida Energética,Power Up 250mL x 4uds
Santander-Bebida Energética-Power Up 250mL x 4uds,2025-09-01 00:00:00.000,0.1676567714,FORECAST 1,-0.01341056858,0.3487241292,Santander,Bebida Energética,Power Up 250mL x 4uds
