REGION_CATEGORIA_PRODUCTO,MES,ORIGEN,M3_PRODUCTO,LOWER_BOUND,UPPER_BOUND,REGION,CATEGORIA,PRODUCTO,PERCENT_CHANGE_MONTH_OVER_MONTH
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-01-01 00:00:00.000,FORECAST 1,0.592,0.409,0.774,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-22.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-02-01 00:00:00.000,FORECAST 1,0.421,0.239,0.604,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-28.8
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-03-01 00:00:00.000,FORECAST 1,0.386,0.204,0.569,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-8.3
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-04-01 00:00:00.000,FORECAST 1,0.46,0.277,0.642,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,19
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-05-01 00:00:00.000,FORECAST 1,0.321,0.138,0.504,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-30.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-06-01 00:00:00.000,FORECAST 2,0.791,0.609,0.972,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,265.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-07-01 00:00:00.000,FORECAST 2,0.525,0.344,0.707,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-33.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-08-01 00:00:00.000,FORECAST 2,0.363,0.181,0.544,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-31
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-09-01 00:00:00.000,FORECAST 2,0.519,0.337,0.701,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,43.1
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-10-01 00:00:00.000,FORECAST 2,0.445,0.263,0.627,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-14.3
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-11-01 00:00:00.000,FORECAST 2,0.259,0.077,0.441,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-41.8
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2025-12-01 00:00:00.000,FORECAST 2,0.761,0.578,0.943,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,193.6
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-01-01 00:00:00.000,FORECAST 2,0.592,0.409,0.774,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-22.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-02-01 00:00:00.000,FORECAST 2,0.421,0.239,0.604,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-28.8
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-03-01 00:00:00.000,FORECAST 2,0.386,0.204,0.569,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-8.3
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-04-01 00:00:00.000,FORECAST 2,0.46,0.277,0.642,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,19
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 1uds,2026-05-01 00:00:00.000,FORECAST 2,0.321,0.138,0.504,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 1uds,-30.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-01-01 00:00:00.000,ACTUAL,0.357,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-02-01 00:00:00.000,ACTUAL,0.771,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,116
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-03-01 00:00:00.000,ACTUAL,1.635,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,112.1
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-04-01 00:00:00.000,ACTUAL,1.626,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-0.6
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-05-01 00:00:00.000,ACTUAL,1.326,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-18.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-06-01 00:00:00.000,ACTUAL,2.295,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,73.1
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-07-01 00:00:00.000,ACTUAL,1.482,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-35.4
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-08-01 00:00:00.000,ACTUAL,0.798,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-46.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-09-01 00:00:00.000,ACTUAL,1.311,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,64.3
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-10-01 00:00:00.000,ACTUAL,2.013,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,53.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-11-01 00:00:00.000,ACTUAL,0.909,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-54.8
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2023-12-01 00:00:00.000,ACTUAL,2.631,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,189.4
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-01-01 00:00:00.000,ACTUAL,2.001,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-23.9
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-02-01 00:00:00.000,ACTUAL,2.586,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,29.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-03-01 00:00:00.000,ACTUAL,1.176,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-54.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-04-01 00:00:00.000,ACTUAL,1.746,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,48.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-05-01 00:00:00.000,ACTUAL,2.706,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,55
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-06-01 00:00:00.000,ACTUAL,2.049,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-24.3
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-07-01 00:00:00.000,ACTUAL,1.917,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-6.4
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-08-01 00:00:00.000,ACTUAL,1.842,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-3.9
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-09-01 00:00:00.000,ACTUAL,2.574,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,39.7
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-10-01 00:00:00.000,ACTUAL,1.971,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-23.4
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-11-01 00:00:00.000,ACTUAL,1.617,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-18
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2024-12-01 00:00:00.000,ACTUAL,3.909,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,141.7
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-01-01 00:00:00.000,ACTUAL,1.806,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-53.8
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-02-01 00:00:00.000,ACTUAL,2.565,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,42
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-03-01 00:00:00.000,ACTUAL,1.008,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-60.7
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-04-01 00:00:00.000,ACTUAL,1.371,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,36
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-05-01 00:00:00.000,ACTUAL,2.163,,,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,57.8
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-06-01 00:00:00.000,FORECAST 1,1.795,1.121,2.471,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-17
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-07-01 00:00:00.000,FORECAST 1,1.726,1.038,2.411,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-3.8
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-08-01 00:00:00.000,FORECAST 1,1.441,0.731,2.145,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-16.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-09-01 00:00:00.000,FORECAST 1,1.688,0.967,2.388,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,17.1
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-10-01 00:00:00.000,FORECAST 1,1.631,0.944,2.342,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-3.4
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-11-01 00:00:00.000,FORECAST 1,1.31,0.617,1.993,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-19.7
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-12-01 00:00:00.000,FORECAST 1,2.089,1.396,2.797,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,59.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-01-01 00:00:00.000,FORECAST 1,1.385,0.701,2.085,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-33.7
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-02-01 00:00:00.000,FORECAST 1,1.587,0.889,2.277,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,14.6
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-03-01 00:00:00.000,FORECAST 1,1.376,0.689,2.047,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-13.3
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-04-01 00:00:00.000,FORECAST 1,1.416,0.726,2.117,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,2.9
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-05-01 00:00:00.000,FORECAST 1,1.557,0.84,2.25,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,10
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-06-01 00:00:00.000,FORECAST 2,2.301,1.627,2.977,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,6.4
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-07-01 00:00:00.000,FORECAST 2,2.208,1.519,2.893,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-4.1
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-08-01 00:00:00.000,FORECAST 2,1.939,1.229,2.644,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-12.1
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-09-01 00:00:00.000,FORECAST 2,2.162,1.441,2.862,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,11.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-10-01 00:00:00.000,FORECAST 2,2.069,1.382,2.78,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-4.3
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-11-01 00:00:00.000,FORECAST 2,1.747,1.055,2.431,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-15.5
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-12-01 00:00:00.000,FORECAST 2,2.519,1.826,3.227,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,44.2
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-01-01 00:00:00.000,FORECAST 2,1.765,1.081,2.465,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-29.9
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-02-01 00:00:00.000,FORECAST 2,1.943,1.244,2.632,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,10.1
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-03-01 00:00:00.000,FORECAST 2,1.715,1.028,2.386,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,-11.7
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-04-01 00:00:00.000,FORECAST 2,1.739,1.049,2.441,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,1.4
Valle del Cauca-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-05-01 00:00:00.000,FORECAST 2,1.811,1.094,2.504,Valle del Cauca,Bebida de Té,Té Negro Zulianita 500mL x 6uds,4.1
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-01-01 00:00:00.000,ACTUAL,0.074,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-02-01 00:00:00.000,ACTUAL,0.069,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-6.9
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-03-01 00:00:00.000,ACTUAL,0.152,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,119
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-04-01 00:00:00.000,ACTUAL,0.141,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-7.1
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-05-01 00:00:00.000,ACTUAL,0.115,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-18.3
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-06-01 00:00:00.000,ACTUAL,0.135,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,17.2
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-07-01 00:00:00.000,ACTUAL,0.115,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-15.1
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-08-01 00:00:00.000,ACTUAL,0.204,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,78
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-09-01 00:00:00.000,ACTUAL,0.045,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-78.1
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-10-01 00:00:00.000,ACTUAL,0.062,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,39.6
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-11-01 00:00:00.000,ACTUAL,0.029,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-54.3
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2023-12-01 00:00:00.000,ACTUAL,0.072,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,153.7
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-01-01 00:00:00.000,ACTUAL,0.035,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-51
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-02-01 00:00:00.000,ACTUAL,0.041,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,15.3
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-03-01 00:00:00.000,ACTUAL,0.027,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-33.1
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-04-01 00:00:00.000,ACTUAL,0.057,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,109.9
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-05-01 00:00:00.000,ACTUAL,0.017,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-70.7
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-06-01 00:00:00.000,ACTUAL,0.025,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,46.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-08-01 00:00:00.000,ACTUAL,0.017,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-31.7
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-09-01 00:00:00.000,ACTUAL,0.004,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-75
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-10-01 00:00:00.000,ACTUAL,0.008,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,85.7
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2024-11-01 00:00:00.000,ACTUAL,0.013,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,65.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-01-01 00:00:00.000,ACTUAL,0.012,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-7
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-02-01 00:00:00.000,ACTUAL,0.004,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-65
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-03-01 00:00:00.000,ACTUAL,0.012,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,185.7
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-04-01 00:00:00.000,ACTUAL,0.008,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-35
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-05-01 00:00:00.000,ACTUAL,0.004,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-50
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-06-01 00:00:00.000,FORECAST 1,0.005,-0.002,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,24
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-07-01 00:00:00.000,FORECAST 1,0.004,-0.003,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-8.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-08-01 00:00:00.000,FORECAST 1,0.004,-0.004,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-9.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-09-01 00:00:00.000,FORECAST 1,0.003,-0.006,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-15.6
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-10-01 00:00:00.000,FORECAST 1,0.003,-0.007,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-23.5
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-11-01 00:00:00.000,FORECAST 1,0.003,-0.008,0.013,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,7.2
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-12-01 00:00:00.000,FORECAST 1,0.003,-0.008,0.014,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,12.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-01-01 00:00:00.000,FORECAST 1,0.003,-0.008,0.015,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,12
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-02-01 00:00:00.000,FORECAST 1,0.003,-0.009,0.016,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-03-01 00:00:00.000,FORECAST 1,0.002,-0.011,0.015,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-29
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-04-01 00:00:00.000,FORECAST 1,0.004,-0.01,0.017,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,57.9
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-05-01 00:00:00.000,FORECAST 1,0.001,-0.013,0.015,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-67.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-06-01 00:00:00.000,FORECAST 2,0.005,-0.002,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,24
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-07-01 00:00:00.000,FORECAST 2,0.004,-0.003,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-11.5
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-08-01 00:00:00.000,FORECAST 2,0.004,-0.005,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-10.6
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-09-01 00:00:00.000,FORECAST 2,0.003,-0.006,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-16.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-10-01 00:00:00.000,FORECAST 2,0.003,-0.007,0.012,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-20.3
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-11-01 00:00:00.000,FORECAST 2,0.003,-0.008,0.013,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,10.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2025-12-01 00:00:00.000,FORECAST 2,0.003,-0.008,0.014,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,12.8
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-01-01 00:00:00.000,FORECAST 2,0.004,-0.008,0.015,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,11.7
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-02-01 00:00:00.000,FORECAST 2,0.003,-0.009,0.015,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-18.9
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-03-01 00:00:00.000,FORECAST 2,0.002,-0.01,0.015,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-15.5
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-04-01 00:00:00.000,FORECAST 2,0.003,-0.01,0.017,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,35.3
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 1uds,2026-05-01 00:00:00.000,FORECAST 2,0.001,-0.013,0.015,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 1uds,-63.2
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2023-01-01 00:00:00.000,ACTUAL,0.221,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 6uds,
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2023-02-01 00:00:00.000,ACTUAL,0.567,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 6uds,156.1
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2023-03-01 00:00:00.000,ACTUAL,0.578,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 6uds,1.9
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2023-04-01 00:00:00.000,ACTUAL,0.904,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 6uds,56.4
Valle del Cauca-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2023-05-01 00:00:00.000,ACTUAL,0.378,,,Valle del Cauca,Bebida de Té,Té Verde Zulianita 300mL x 6uds,-58.2
