training_id,employee_id,course_name,status,training_date,plan_year,duration_hours
18495,1570,Data Security Awareness,Scheduled,2025-09-29,2025,2
18496,1646,Customer Service Excellence,Completed,2024-03-23,2024,4
18497,1270,Data Security Awareness,Scheduled,2025-08-12,2025,2
18498,1316,Inventory Management Basics,Completed,2024-04-20,2024,3
18499,1533,Data Security Awareness,Completed,2025-04-23,2025,2
18500,1286,Marketing Campaign Strategies,Completed,2024-02-27,2024,5
18501,1654,Customer Service Excellence,Completed,2024-01-26,2024,4
18502,1755,Workplace Safety and Compliance,Completed,2024-12-07,2024,2
18503,1270,Data Security Awareness,Completed,2025-01-04,2025,2
18504,1794,Inventory Management Basics,Scheduled,2025-01-26,2024,3
18505,1827,Leadership and Team Management,Completed,2025-02-01,2025,6
18506,1141,Customer Service Excellence,Completed,2024-06-13,2024,4
18507,1611,Customer Service Excellence,Completed,2025-05-21,2025,4
18508,1636,Data Security Awareness,Completed,2024-03-22,2024,2
18509,1378,Employee Wellness Program,Completed,2025-04-14,2025,2
18510,1593,Data Security Awareness,Scheduled,2024-06-02,2024,2
18511,1145,Inventory Management Basics,Scheduled,2025-12-11,2025,3
18512,1257,Customer Service Excellence,Completed,2025-01-05,2025,4
18513,1484,Marketing Campaign Strategies,Scheduled,2025-06-03,2025,5
18514,1749,Customer Service Excellence,Scheduled,2024-09-13,2024,4
18515,1275,Data Security Awareness,Scheduled,2025-05-31,2025,2
18516,1456,Workplace Safety and Compliance,Completed,2024-06-04,2024,2
18517,1558,Retail Sales Techniques,Completed,2025-02-14,2025,5
18518,1769,Leadership and Team Management,Scheduled,2025-10-21,2025,6
18519,1248,Data Security Awareness,Scheduled,2025-08-03,2025,2
18520,1611,Inventory Management Basics,Completed,2024-07-30,2024,3
18521,1328,Advanced Inventory Control,Scheduled,2025-06-21,2025,4
18522,1181,Customer Service Excellence,Scheduled,2025-06-16,2025,4
18523,1107,Customer Service Excellence,Scheduled,2025-08-31,2025,4
18524,1743,Customer Service Excellence,Completed,2025-04-16,2025,4
18525,1935,Inventory Management Basics,Scheduled,2025-10-26,2025,3
18526,1682,Workplace Safety and Compliance,Scheduled,2025-06-18,2025,2
18527,1440,Data Security Awareness,Completed,2025-03-25,2025,2
18528,1140,Data Security Awareness,Scheduled,2024-07-29,2024,2
18529,1967,Workplace Safety and Compliance,Completed,2024-12-25,2024,2
18530,1444,Workplace Safety and Compliance,Scheduled,2024-12-28,2024,2
18531,1248,Workplace Safety and Compliance,Completed,2024-02-18,2024,2
18532,1390,Leadership and Team Management,Scheduled,2025-06-20,2025,6
18533,1769,Employee Wellness Program,Scheduled,2025-09-09,2025,2
18534,1264,Workplace Safety and Compliance,Completed,2024-11-23,2024,2
18535,1396,Data Security Awareness,Completed,2024-07-22,2024,2
18536,1616,Customer Service Excellence,Completed,2025-05-20,2025,4
18537,1253,Advanced Inventory Control,Completed,2024-11-08,2024,4
18538,1456,Workplace Safety and Compliance,Scheduled,2024-06-27,2024,2
18539,1432,Inventory Management Basics,Completed,2024-12-24,2024,3
18540,1753,Inventory Management Basics,Scheduled,2024-07-22,2024,3
18541,1754,Customer Service Excellence,Completed,2024-07-04,2024,4
18542,1522,Customer Service Excellence,Scheduled,2024-07-23,2024,4
18543,1256,Data Security Awareness,Completed,2024-12-07,2024,2
18544,1401,Customer Service Excellence,Completed,2025-05-02,2025,4
18545,1984,Employee Wellness Program,Completed,2024-11-10,2024,2
18546,1389,Data Security Awareness,Scheduled,2025-06-09,2025,2
18547,1781,Customer Service Excellence,Completed,2025-04-28,2025,4
18548,1252,Workplace Safety and Compliance,Scheduled,2024-08-11,2024,2
18549,1794,Marketing Campaign Strategies,Completed,2025-02-20,2025,5
18550,1604,Customer Service Excellence,Completed,2024-08-20,2024,4
18551,1986,Advanced Inventory Control,Completed,2024-12-20,2024,4
18552,1106,Workplace Safety and Compliance,Scheduled,2025-11-21,2025,2
18553,1882,Marketing Campaign Strategies,Completed,2024-10-19,2024,5
18554,1249,Workplace Safety and Compliance,Scheduled,2024-09-02,2024,2
18555,1662,Data Security Awareness,Scheduled,2024-12-07,2024,2
18556,1444,Advanced Inventory Control,Completed,2024-03-06,2024,4
18557,1073,Customer Service Excellence,Completed,2025-05-12,2025,4
18558,1979,Customer Service Excellence,Completed,2024-04-22,2024,4
18559,1425,Marketing Campaign Strategies,Scheduled,2025-08-26,2025,5
18560,1523,Customer Service Excellence,Completed,2024-01-29,2024,4
18561,1927,Data Security Awareness,Scheduled,2025-10-02,2025,2
18562,1541,Advanced Inventory Control,Scheduled,2025-12-05,2025,4
18563,1364,Data Security Awareness,Scheduled,2025-08-30,2025,2
18564,1969,Data Security Awareness,Scheduled,2024-12-19,2024,2
18565,1250,Inventory Management Basics,Completed,2025-05-21,2025,3
18566,1884,Employee Wellness Program,Scheduled,2025-06-16,2025,2
18567,1259,Customer Service Excellence,Scheduled,2025-10-07,2025,4
18568,1373,Inventory Management Basics,Completed,2024-01-20,2024,3
18569,1062,Retail Sales Techniques,Scheduled,2025-05-31,2025,5
18570,1877,Employee Wellness Program,Completed,2025-05-12,2025,2
18571,1225,Inventory Management Basics,Scheduled,2024-08-12,2024,3
18572,1410,Data Security Awareness,Completed,2024-09-15,2024,2
18573,1349,Customer Service Excellence,Scheduled,2024-10-16,2024,4
18574,1278,Data Security Awareness,Scheduled,2025-08-01,2025,2
18575,1930,Customer Service Excellence,Scheduled,2025-09-19,2025,4
18576,1315,Data Security Awareness,Scheduled,2025-12-17,2025,2
18577,1578,Inventory Management Basics,Completed,2024-02-06,2024,3
18578,1100,Customer Service Excellence,Scheduled,2024-10-21,2024,4
18579,1228,Customer Service Excellence,Completed,2024-06-22,2024,4
18580,1861,Employee Wellness Program,Completed,2025-04-21,2025,2
18581,1967,Data Security Awareness,Completed,2025-02-09,2025,2
18582,1779,Customer Service Excellence,Completed,2024-08-30,2024,4
18583,1763,Inventory Management Basics,Completed,2025-01-13,2025,3
18584,1778,Workplace Safety and Compliance,Scheduled,2025-08-22,2025,2
18585,1446,Workplace Safety and Compliance,Completed,2024-05-07,2024,2
18586,1584,Customer Service Excellence,Completed,2024-07-21,2024,4
18587,1122,Inventory Management Basics,Scheduled,2025-08-21,2025,3
18588,1497,Data Security Awareness,Completed,2024-04-18,2024,2
18589,1983,Inventory Management Basics,Completed,2024-09-07,2024,3
18590,1276,Workplace Safety and Compliance,Completed,2025-01-22,2025,2
18591,1839,Workplace Safety and Compliance,Completed,2024-01-11,2024,2
18592,1401,Inventory Management Basics,Completed,2025-01-18,2025,3
18593,1038,Inventory Management Basics,Completed,2025-02-13,2025,3
18594,1818,Customer Service Excellence,Scheduled,2025-11-09,2025,4
18595,1921,Retail Sales Techniques,Completed,2025-03-01,2025,5
18596,1763,Workplace Safety and Compliance,Scheduled,2025-12-26,2025,2
18597,1222,Workplace Safety and Compliance,Scheduled,2024-12-28,2024,2
18598,1294,Advanced Inventory Control,Scheduled,2024-09-05,2024,4
18599,1069,Marketing Campaign Strategies,Completed,2024-07-21,2024,5
18600,1383,Employee Wellness Program,Completed,2025-05-08,2025,2
18601,1029,Advanced Inventory Control,Completed,2024-10-29,2024,4
18602,1245,Inventory Management Basics,Scheduled,2025-11-28,2025,3
18603,1106,Workplace Safety and Compliance,Completed,2024-07-10,2024,2
18604,1964,Workplace Safety and Compliance,Completed,2024-10-14,2024,2
18605,1640,Inventory Management Basics,Scheduled,2025-11-17,2025,3
18606,1982,Customer Service Excellence,Scheduled,2025-08-11,2025,4
18607,1618,Leadership and Team Management,Scheduled,2025-10-26,2025,6
18608,1202,Marketing Campaign Strategies,Completed,2025-04-28,2025,5
18609,1081,Customer Service Excellence,Completed,2025-03-27,2025,4
18610,1694,Customer Service Excellence,Scheduled,2025-10-31,2025,4
18611,1886,Data Security Awareness,Completed,2024-05-04,2024,2
18612,1882,Marketing Campaign Strategies,Scheduled,2025-08-25,2025,5
18613,1383,Data Security Awareness,Completed,2024-02-11,2024,2
18614,1070,Workplace Safety and Compliance,Completed,2024-12-12,2024,2
18615,1616,Inventory Management Basics,Scheduled,2025-07-06,2025,3
18616,1585,Financial Reporting for Retail,Completed,2024-06-10,2024,4
18617,1745,Workplace Safety and Compliance,Scheduled,2025-06-03,2025,2
18618,1156,Workplace Safety and Compliance,Completed,2024-03-16,2024,2
18619,1886,Inventory Management Basics,Completed,2024-06-01,2024,3
18620,1894,Inventory Management Basics,Completed,2024-05-04,2024,3
18621,1380,Data Security Awareness,Scheduled,2024-10-05,2024,2
18622,1062,Leadership and Team Management,Completed,2025-02-05,2025,6
18623,1366,Data Security Awareness,Completed,2025-05-13,2025,2
18624,1193,Customer Service Excellence,Completed,2024-07-30,2024,4
18625,1715,Workplace Safety and Compliance,Scheduled,2024-10-17,2024,2
18626,1993,Customer Service Excellence,Scheduled,2025-08-10,2025,4
18627,1786,Leadership and Team Management,Completed,2025-04-24,2025,6
18628,1439,Customer Service Excellence,Completed,2024-10-07,2024,4
18629,1921,Workplace Safety and Compliance,Completed,2025-05-16,2025,2
18630,1760,Advanced Inventory Control,Completed,2025-02-17,2025,4
18631,1510,Workplace Safety and Compliance,Completed,2024-07-27,2024,2
18632,1144,Workplace Safety and Compliance,Scheduled,2024-10-10,2024,2
18633,1219,Inventory Management Basics,Completed,2024-01-20,2024,3
18634,1938,Inventory Management Basics,Scheduled,2025-09-05,2025,3
18635,1425,Data Security Awareness,Completed,2024-04-27,2024,2
18636,1333,Inventory Management Basics,Completed,2025-04-08,2025,3
18637,1240,Workplace Safety and Compliance,Completed,2024-03-01,2024,2
18638,1720,Customer Service Excellence,Scheduled,2024-08-17,2024,4
18639,1424,Data Security Awareness,Completed,2024-11-09,2024,2
18640,1482,Data Security Awareness,Scheduled,2025-03-21,2024,2
18641,1170,Marketing Campaign Strategies,Completed,2024-02-21,2024,5
18642,1710,Inventory Management Basics,Completed,2025-01-14,2025,3
18643,1703,Data Security Awareness,Completed,2024-03-04,2024,2
18644,1352,Leadership and Team Management,Completed,2024-06-18,2024,6
18645,1957,Workplace Safety and Compliance,Scheduled,2025-10-05,2025,2
18646,1980,Data Security Awareness,Completed,2024-08-08,2024,2
18647,1605,Workplace Safety and Compliance,Completed,2024-12-25,2024,2
18648,1281,Workplace Safety and Compliance,Scheduled,2025-10-26,2025,2
18649,1794,Inventory Management Basics,Scheduled,2025-12-22,2025,3
18650,1417,Inventory Management Basics,Scheduled,2025-07-13,2025,3
18651,1116,Customer Service Excellence,Scheduled,2024-09-20,2024,4
18652,1043,Customer Service Excellence,Completed,2025-02-14,2025,4
18653,1111,Customer Service Excellence,Scheduled,2025-12-21,2025,4
18654,1996,Financial Reporting for Retail,Completed,2024-11-28,2024,4
18655,1383,Workplace Safety and Compliance,Completed,2025-05-17,2025,2
18656,1624,Inventory Management Basics,Completed,2025-04-08,2025,3
18657,1791,Inventory Management Basics,Scheduled,2025-02-04,2024,3
18658,1451,Data Security Awareness,Completed,2025-01-31,2025,2
18659,1861,Data Security Awareness,Scheduled,2024-08-09,2024,2
18660,1452,Inventory Management Basics,Completed,2025-03-01,2025,3
18661,1973,Data Security Awareness,Scheduled,2025-11-03,2025,2
18662,1457,Advanced Inventory Control,Completed,2024-09-16,2024,4
18663,1048,Employee Wellness Program,Scheduled,2024-11-23,2024,2
18664,1321,Retail Sales Techniques,Scheduled,2024-10-03,2024,5
18665,1230,Customer Service Excellence,Scheduled,2025-12-22,2025,4
18666,1265,Customer Service Excellence,Completed,2025-04-25,2025,4
18667,1614,Customer Service Excellence,Completed,2024-09-21,2024,4
18668,1801,Data Security Awareness,Completed,2025-04-02,2025,2
18669,1259,Leadership and Team Management,Completed,2025-02-19,2025,6
18670,1246,Inventory Management Basics,Scheduled,2025-09-22,2025,3
18671,1582,Inventory Management Basics,Completed,2024-08-15,2024,3
18672,1603,Data Security Awareness,Scheduled,2024-10-08,2024,2
18673,1292,Customer Service Excellence,Scheduled,2025-11-03,2025,4
18674,1885,Workplace Safety and Compliance,Completed,2025-04-02,2025,2
18675,1062,Leadership and Team Management,Scheduled,2025-07-11,2025,6
18676,1614,Inventory Management Basics,Completed,2024-05-23,2024,3
18677,1927,Customer Service Excellence,Completed,2025-04-12,2025,4
18678,1872,Data Security Awareness,Scheduled,2024-12-15,2024,2
18679,1808,Data Security Awareness,Scheduled,2025-09-11,2025,2
18680,1569,Customer Service Excellence,Completed,2024-11-06,2024,4
18681,1308,Data Security Awareness,Completed,2024-06-20,2024,2
18682,1615,Leadership and Team Management,Scheduled,2025-11-19,2025,6
18683,1203,Leadership and Team Management,Completed,2024-04-20,2024,6
18684,1829,Employee Wellness Program,Scheduled,2025-10-16,2025,2
18685,1062,Customer Service Excellence,Scheduled,2025-08-13,2025,4
18686,1633,Customer Service Excellence,Completed,2024-06-21,2024,4
18687,1038,Data Security Awareness,Completed,2025-02-09,2025,2
18688,1677,Inventory Management Basics,Completed,2024-11-02,2024,3
18689,1465,Workplace Safety and Compliance,Scheduled,2025-09-10,2025,2
18690,1582,Workplace Safety and Compliance,Scheduled,2024-09-06,2024,2
18691,1938,Data Security Awareness,Scheduled,2024-06-15,2024,2
18692,1234,Workplace Safety and Compliance,Scheduled,2025-07-22,2025,2
18693,1724,Leadership and Team Management,Completed,2024-11-15,2024,6
18694,1273,Customer Service Excellence,Scheduled,2025-07-03,2025,4
18695,1094,Customer Service Excellence,Scheduled,2025-12-06,2025,4
18696,1760,Advanced Inventory Control,Completed,2024-08-06,2024,4
18697,1116,Customer Service Excellence,Scheduled,2025-02-01,2024,4
18698,1408,Retail Sales Techniques,Scheduled,2024-06-07,2024,5
18699,1003,Workplace Safety and Compliance,Completed,2024-11-19,2024,2
18700,1349,Data Security Awareness,Completed,2025-02-22,2025,2
18701,1015,Employee Wellness Program,Completed,2025-04-02,2025,2
18702,1546,Workplace Safety and Compliance,Scheduled,2025-02-12,2024,2
18703,1429,Customer Service Excellence,Scheduled,2025-01-26,2024,4
18704,1451,Leadership and Team Management,Completed,2024-11-03,2024,6
18705,1900,Inventory Management Basics,Completed,2024-02-29,2024,3
18706,1259,Data Security Awareness,Scheduled,2025-10-11,2025,2
18707,1122,Workplace Safety and Compliance,Scheduled,2024-12-08,2024,2
18708,1001,Data Security Awareness,Completed,2025-03-09,2025,2
18709,1994,Inventory Management Basics,Scheduled,2025-11-28,2025,3
18710,1459,Customer Service Excellence,Scheduled,2025-09-08,2025,4
18711,1980,Workplace Safety and Compliance,Completed,2025-04-16,2025,2
18712,1560,Inventory Management Basics,Completed,2025-04-07,2025,3
18713,1903,Marketing Campaign Strategies,Scheduled,2025-01-17,2024,5
18714,1707,Customer Service Excellence,Completed,2025-02-18,2025,4
18715,1499,Inventory Management Basics,Scheduled,2025-10-26,2025,3
18716,1510,Customer Service Excellence,Completed,2024-05-21,2024,4
18717,1140,Data Security Awareness,Scheduled,2025-07-01,2025,2
18718,1808,Data Security Awareness,Completed,2024-08-11,2024,2
18719,1537,Data Security Awareness,Completed,2024-09-15,2024,2
18720,1298,Data Security Awareness,Completed,2025-04-27,2025,2
18721,1922,Customer Service Excellence,Scheduled,2025-11-03,2025,4
18722,1930,Data Security Awareness,Scheduled,2024-11-29,2024,2
18723,1443,Workplace Safety and Compliance,Completed,2025-04-19,2025,2
18724,1116,Data Security Awareness,Scheduled,2025-09-05,2025,2
18725,1450,Data Security Awareness,Scheduled,2025-06-03,2025,2
18726,1173,Workplace Safety and Compliance,Completed,2025-03-23,2025,2
18727,1791,Customer Service Excellence,Scheduled,2025-05-29,2025,4
18728,1456,Data Security Awareness,Completed,2024-12-17,2024,2
18729,1690,Inventory Management Basics,Scheduled,2024-07-10,2024,3
18730,1083,Inventory Management Basics,Completed,2024-07-27,2024,3
18731,1979,Inventory Management Basics,Completed,2024-09-28,2024,3
18732,1863,Advanced Inventory Control,Completed,2024-11-20,2024,4
18733,1286,Inventory Management Basics,Completed,2024-06-20,2024,3
18734,1519,Customer Service Excellence,Scheduled,2025-08-28,2025,4
18735,1909,Workplace Safety and Compliance,Completed,2025-02-21,2025,2
18736,1982,Inventory Management Basics,Scheduled,2024-09-10,2024,3
18737,1781,Leadership and Team Management,Completed,2025-01-02,2025,6
18738,1014,Workplace Safety and Compliance,Scheduled,2025-07-04,2025,2
18739,1266,Inventory Management Basics,Completed,2025-02-02,2025,3
18740,1624,Data Security Awareness,Scheduled,2025-12-12,2025,2
18741,1636,Data Security Awareness,Scheduled,2025-06-29,2025,2
18742,1725,Data Security Awareness,Scheduled,2025-08-01,2025,2
18743,1004,Data Security Awareness,Completed,2024-09-06,2024,2
18744,1065,Customer Service Excellence,Scheduled,2025-02-03,2024,4
18745,1994,Data Security Awareness,Scheduled,2025-08-27,2025,2
18746,1173,Customer Service Excellence,Scheduled,2025-06-20,2025,4
18747,1575,Inventory Management Basics,Completed,2025-04-26,2025,3
18748,1743,Data Security Awareness,Completed,2024-06-14,2024,2
18749,1293,Workplace Safety and Compliance,Scheduled,2024-12-04,2024,2
